problem_id,variant,classical_objective,quantum_objective,final_objective,exact_objective,selected_load_ids,n_selected,total_demand_kg,capacity_utilization,feasible,improvement,classical_ms,qubo_build_ms,quantum_ms,decode_ms,total_ms,n_qubo_vars,coupling_density,seed,q_quantum_invoked,q_quantum_contribution_used,q_quantum_artifact_source,q_quantum_artifact_ids,q_quantum_contribution_score,q_classical_incumbent_objective,q_quantum_candidate_objective,q_final_route_source,q_rejection_reason,q_n_qubits,q_circuit_depth,q_shots,q_feasible_sampling_rate,q_coupling_density,q_skip_reason,experiment,category,algorithm,n_options
CIRC_007_MND_DEA1CD5F415B,QUBO_CLASSICAL,-3090.883155996481,-3090.883155996481,-3090.883155996481,-3090.883155996481,REQ_0C3AC2C4ACDB,1,10940.0,0.9104436942885957,True,0.0,0.02160000440198928,0.30860000697430223,64.29779999598395,0.014899997040629387,64.99430000258144,12,1.0,42,True,False,classical_qubo,,0.0,-3090.883155996481,-3090.883155996481,classical_incumbent,not_better_than_incumbent,12,,,,1.0,,quav_hybrid_v1,circular_return,QUBO_CLASSICAL,6
CIRC_008_MND_D3D37BB2E2D7,HYBRID-3,-579.9946116285943,-579.9946116285943,-579.9946116285943,-579.9946116285943,REQ_890EF5D57ECC,1,2770.0,0.8576386215469937,True,0.0,0.014899997040629387,0.17500000831205398,3236.1932000058005,0.012099990271963179,3236.5453999955207,12,1.0,42,True,False,quantum_simulator,,0.0,-579.9946116285943,-579.9946116285943,classical_incumbent,not_better_than_incumbent,12,132.0,1024.0,0.1435546875,1.0,,quav_hybrid_v1,circular_return,HYBRID-3,6
CIRC_008_MND_D3D37BB2E2D7,HYBRID-3-WARM,-579.9946116285943,-579.9946116285943,-579.9946116285943,-579.9946116285943,REQ_890EF5D57ECC,1,2770.0,0.8576386215469937,True,0.0,0.021100000594742596,0.4741000011563301,2917.1701000013854,0.014300007023848593,2918.1129000062356,12,1.0,42,True,False,quantum_simulator,,0.0,-579.9946116285943,-579.9946116285943,classical_incumbent,not_better_than_incumbent,12,132.0,1024.0,0.125,1.0,,quav_hybrid_v1,circular_return,HYBRID-3-WARM,6
CIRC_008_MND_D3D37BB2E2D7,QUBO_CLASSICAL,-579.9946116285943,-579.9946116285943,-579.9946116285943,-579.9946116285943,REQ_890EF5D57ECC,1,2770.0,0.8576386215469937,True,0.0,0.02710000262595713,0.3922000032616779,63.473400005022995,0.01409999094903469,64.28320000122767,12,1.0,42,True,False,classical_qubo,,0.0,-579.9946116285943,-579.9946116285943,classical_incumbent,not_better_than_incumbent,12,,,,1.0,,quav_hybrid_v1,circular_return,QUBO_CLASSICAL,6
CIRC_009_MND_50FC19D7AEC4,HYBRID-3,-572.265575097995,-528.6823391866711,-572.265575097995,-572.265575097995,REQ_7EC919255F25,1,2660.0,0.8834107363427725,True,0.0,0.014000004739500582,0.17579999985173345,3379.985999999917,0.020499996026046574,3380.351800005883,12,1.0,42,True,False,quantum_simulator,,0.0,-572.265575097995,-528.6823391866711,classical_incumbent,not_better_than_incumbent,12,132.0,1024.0,0.1396484375,1.0,,quav_hybrid_v1,circular_return,HYBRID-3,6
CIRC_009_MND_50FC19D7AEC4,HYBRID-3-WARM,-572.265575097995,-528.6823391866711,-572.265575097995,-572.265575097995,REQ_7EC919255F25,1,2660.0,0.8834107363427725,True,0.0,0.027999994927085936,0.5950000049779192,3383.959499988123,0.016599995433352888,3385.157299999264,12,1.0,42,True,False,quantum_simulator,,0.0,-572.265575097995,-528.6823391866711,classical_incumbent,not_better_than_incumbent,12,132.0,1024.0,0.12109375,1.0,,quav_hybrid_v1,circular_return,HYBRID-3-WARM,6
CIRC_009_MND_50FC19D7AEC4,QUBO_CLASSICAL,-572.265575097995,-572.265575097995,-572.265575097995,-572.265575097995,REQ_7EC919255F25,1,2660.0,0.8834107363427725,True,0.0,0.025300003471784294,0.41489998693577945,62.308099993970245,0.01619999238755554,63.21739999111742,12,1.0,42,True,False,classical_qubo,,0.0,-572.265575097995,-572.265575097995,classical_incumbent,not_better_than_incumbent,12,,,,1.0,,quav_hybrid_v1,circular_return,QUBO_CLASSICAL,6
CIRC_010_MND_283ED6EAAB84,HYBRID-3,-736.0982635070328,-736.0982635070328,-736.0982635070328,-736.0982635070328,REQ_84B8964D7055,1,3050.0,0.8668621541395506,True,0.0,0.023999993572942913,0.3998000029241666,3798.9465999999084,0.015099998563528061,3799.5534999936353,12,1.0,42,True,False,quantum_simulator,,0.0,-736.0982635070328,-736.0982635070328,classical_incumbent,not_better_than_incumbent,12,132.0,1024.0,0.138671875,1.0,,quav_hybrid_v1,circular_return,HYBRID-3,6
CIRC_010_MND_283ED6EAAB84,HYBRID-3-WARM,-736.0982635070328,-651.7295196559505,-736.0982635070328,-736.0982635070328,REQ_84B8964D7055,1,3050.0,0.8668621541395506,True,0.0,0.02610000956337899,0.40589999116491526,3195.137999995495,0.014999997802078724,3195.964999991702,12,1.0,42,True,False,quantum_simulator,,0.0,-736.0982635070328,-651.7295196559505,classical_incumbent,not_better_than_incumbent,12,132.0,1024.0,0.1337890625,1.0,,quav_hybrid_v1,circular_return,HYBRID-3-WARM,6
CIRC_010_MND_283ED6EAAB84,QUBO_CLASSICAL,-736.0982635070328,-736.0982635070328,-736.0982635070328,-736.0982635070328,REQ_84B8964D7055,1,3050.0,0.8668621541395506,True,0.0,0.043800013372674584,0.4115000047022477,64.9208999966504,0.014300007023848593,65.78599999193102,12,1.0,42,True,False,classical_qubo,,0.0,-736.0982635070328,-736.0982635070328,classical_incumbent,not_better_than_incumbent,12,,,,1.0,,quav_hybrid_v1,circular_return,QUBO_CLASSICAL,6
CIRC_011_MND_EE2349EB6FB3,HYBRID-3,-924.1458396652675,-1023.8451106933271,-1023.8451106933271,-1054.7135797699636,"REQ_3C56BC341A79,REQ_5D24ED089B8F,REQ_3F2AC957EF66",3,13940.0,0.9445558200666935,True,99.69927102805957,0.017400001524947584,0.1638000103412196,2884.991300001275,0.018999999156221747,2885.3656999999657,12,1.0,42,True,True,quantum_simulator,,99.69927102805957,-924.1458396652675,-1023.8451106933271,circular_hybrid,,12,132.0,1024.0,0.2900390625,1.0,,quav_hybrid_v1,circular_return,HYBRID-3,6
CIRC_011_MND_EE2349EB6FB3,HYBRID-3-WARM,-924.1458396652675,-1023.8451106933271,-1023.8451106933271,-1054.7135797699636,"REQ_3C56BC341A79,REQ_5D24ED089B8F,REQ_3F2AC957EF66",3,13940.0,0.9445558200666935,True,99.69927102805957,0.028800001018680632,0.4003000067314133,3305.6539999961387,0.01920000067912042,3306.5363000059733,12,1.0,42,True,True,quantum_simulator,,99.69927102805957,-924.1458396652675,-1023.8451106933271,circular_hybrid,,12,132.0,1024.0,0.32421875,1.0,,quav_hybrid_v1,circular_return,HYBRID-3-WARM,6
CIRC_011_MND_EE2349EB6FB3,QUBO_CLASSICAL,-924.1458396652675,,-924.1458396652675,-1054.7135797699636,"REQ_F6630F709884,REQ_3F2AC957EF66",2,10590.0,0.7175642851152284,True,0.0,0.03509999078232795,0.31879999733064324,69.77259999257512,0.026699999580159783,70.75990000157617,12,1.0,42,True,False,classical_qubo,,0.0,-924.1458396652675,,classical_incumbent,capacity_violated:over_capacity:14780kg>14758kg,12,,,,1.0,,quav_hybrid_v1,circular_return,QUBO_CLASSICAL,6
CIRC_012_MND_538E435A4360,HYBRID-3,-298.69382131446116,-262.48248248970424,-298.69382131446116,-298.69382131446116,REQ_027B86EB2157,1,1710.0,0.8006637669465095,True,0.0,0.013999990187585354,0.16280000272672623,3264.9283000064315,0.01780000457074493,3265.2768999978434,12,1.0,42,True,False,quantum_simulator,,0.0,-298.69382131446116,-262.48248248970424,classical_incumbent,not_better_than_incumbent,12,132.0,1024.0,0.1220703125,1.0,,quav_hybrid_v1,circular_return,HYBRID-3,6
CIRC_012_MND_538E435A4360,HYBRID-3-WARM,-298.69382131446116,-298.69382131446116,-298.69382131446116,-298.69382131446116,REQ_027B86EB2157,1,1710.0,0.8006637669465095,True,0.0,0.02269999822601676,0.4081000079168007,3272.997399995802,0.014199991710484028,3273.8427000003867,12,1.0,42,True,False,quantum_simulator,,0.0,-298.69382131446116,-298.69382131446116,classical_incumbent,not_better_than_incumbent,12,132.0,1024.0,0.1162109375,1.0,,quav_hybrid_v1,circular_return,HYBRID-3-WARM,6
CIRC_012_MND_538E435A4360,QUBO_CLASSICAL,-298.69382131446116,-298.69382131446116,-298.69382131446116,-298.69382131446116,REQ_027B86EB2157,1,1710.0,0.8006637669465095,True,0.0,0.033800009987317026,0.41819999751169235,77.75569999648724,0.02950000634882599,78.61780001258012,12,1.0,42,True,False,classical_qubo,,0.0,-298.69382131446116,-298.69382131446116,classical_incumbent,not_better_than_incumbent,12,,,,1.0,,quav_hybrid_v1,circular_return,QUBO_CLASSICAL,6
CIRC_013_MND_AAFC9C0B8DA5,HYBRID-3,-449.29186153104644,-449.29186153104644,-449.29186153104644,-449.29186153104644,REQ_55FBE03A6F0A,1,2160.0,0.9252752924413087,True,0.0,0.027300004148855805,0.42719999328255653,3053.884200009634,0.013500000932253897,3054.755200006184,12,1.0,42,True,False,quantum_simulator,,0.0,-449.29186153104644,-449.29186153104644,classical_incumbent,not_better_than_incumbent,12,132.0,1024.0,0.1240234375,1.0,,quav_hybrid_v1,circular_return,HYBRID-3,6
CIRC_013_MND_AAFC9C0B8DA5,HYBRID-3-WARM,-449.29186153104644,-403.0226417967445,-449.29186153104644,-449.29186153104644,REQ_55FBE03A6F0A,1,2160.0,0.9252752924413087,True,0.0,0.021700005163438618,0.3200000064680353,3412.8336000139825,0.01309999788645655,3413.5568000056082,12,1.0,42,True,False,quantum_simulator,,0.0,-449.29186153104644,-403.0226417967445,classical_incumbent,not_better_than_incumbent,12,132.0,1024.0,0.1044921875,1.0,,quav_hybrid_v1,circular_return,HYBRID-3-WARM,6
CIRC_013_MND_AAFC9C0B8DA5,QUBO_CLASSICAL,-449.29186153104644,-449.29186153104644,-449.29186153104644,-449.29186153104644,REQ_55FBE03A6F0A,1,2160.0,0.9252752924413087,True,0.0,0.019899991457350552,0.44070000876672566,64.51949999609496,0.014299992471933365,65.31710000126623,12,1.0,42,True,False,classical_qubo,,0.0,-449.29186153104644,-449.29186153104644,classical_incumbent,not_better_than_incumbent,12,,,,1.0,,quav_hybrid_v1,circular_return,QUBO_CLASSICAL,6
CIRC_014_MND_96D277426B8A,HYBRID-3,-1689.6312415354716,-1623.8803433371202,-1689.6312415354716,-1689.6312415354716,REQ_E7A1EB08E39D,1,6370.0,0.6536328962526635,True,0.0,0.017300000763498247,0.18519999866839498,3363.6992999963695,0.012100004823878407,3364.0726000012364,12,1.0,42,True,False,quantum_simulator,,0.0,-1689.6312415354716,-1623.8803433371202,classical_incumbent,not_better_than_incumbent,12,132.0,1024.0,0.1181640625,1.0,,quav_hybrid_v1,circular_return,HYBRID-3,6
CIRC_014_MND_96D277426B8A,HYBRID-3-WARM,-1689.6312415354716,-1689.6312415354716,-1689.6312415354716,-1689.6312415354716,REQ_E7A1EB08E39D,1,6370.0,0.6536328962526635,True,0.0,0.020099992980249226,0.33209999673999846,3312.849299996742,0.013700002455152571,3313.530500003253,12,1.0,42,True,False,quantum_simulator,,0.0,-1689.6312415354716,-1689.6312415354716,classical_incumbent,not_better_than_incumbent,12,132.0,1024.0,0.1328125,1.0,,quav_hybrid_v1,circular_return,HYBRID-3-WARM,6
CIRC_014_MND_96D277426B8A,QUBO_CLASSICAL,-1689.6312415354716,-1689.6312415354716,-1689.6312415354716,-1689.6312415354716,REQ_E7A1EB08E39D,1,6370.0,0.6536328962526635,True,0.0,0.026999987312592566,0.4065000102855265,63.682199994218536,0.014200006262399256,64.51759999617934,12,1.0,42,True,False,classical_qubo,,0.0,-1689.6312415354716,-1689.6312415354716,classical_incumbent,not_better_than_incumbent,12,,,,1.0,,quav_hybrid_v1,circular_return,QUBO_CLASSICAL,6
CIRC_015_MND_1BD2DF2540D5,HYBRID-3,-1416.5495249274197,-1332.0320491415735,-1416.5495249274197,-1529.3607112109848,REQ_1FC74EAC7B2D,1,5720.0,0.920475537604214,True,0.0,0.014699995517730713,0.16199999663513154,3599.428999994416,0.017699989257380366,3599.783900004695,12,1.0,42,True,False,quantum_simulator,,0.0,-1416.5495249274197,-1332.0320491415735,classical_incumbent,not_better_than_incumbent,12,132.0,1024.0,0.1962890625,1.0,,quav_hybrid_v1,circular_return,HYBRID-3,6
CIRC_015_MND_1BD2DF2540D5,HYBRID-3-WARM,-1416.5495249274197,-1416.5495249274197,-1416.5495249274197,-1529.3607112109848,REQ_1FC74EAC7B2D,1,5720.0,0.920475537604214,True,0.0,0.027400004910305142,0.40830000943969935,3388.6961999960477,0.013900003978051245,3389.5369000092614,12,1.0,42,True,False,quantum_simulator,,0.0,-1416.5495249274197,-1416.5495249274197,classical_incumbent,not_better_than_incumbent,12,132.0,1024.0,0.1962890625,1.0,,quav_hybrid_v1,circular_return,HYBRID-3-WARM,6
CIRC_015_MND_1BD2DF2540D5,QUBO_CLASSICAL,-1416.5495249274197,-1529.3607112109848,-1529.3607112109848,-1529.3607112109848,"REQ_3376601CB719,REQ_BB61EEDD08FD",2,5760.0,0.9269124294755722,True,112.81118628356512,0.023100001271814108,0.41369999235030264,69.80440000188537,0.01820000761654228,70.68389999039937,12,1.0,42,True,True,classical_qubo,,112.81118628356512,-1416.5495249274197,-1529.3607112109848,circular_hybrid,,12,,,,1.0,,quav_hybrid_v1,circular_return,QUBO_CLASSICAL,6
CIRC_016_MND_07DDCCA966AE,HYBRID-3,-2049.884876556725,-2049.884876556725,-2049.884876556725,-2049.884876556725,REQ_63700F3BCE18,1,7380.0,0.9275151711038154,True,0.0,0.018499995348975062,0.33310000435449183,3198.431199998595,0.014299992471933365,3198.9726000028895,12,1.0,42,True,False,quantum_simulator,,0.0,-2049.884876556725,-2049.884876556725,classical_incumbent,not_better_than_incumbent,12,132.0,1024.0,0.18359375,1.0,,quav_hybrid_v1,circular_return,HYBRID-3,6
CIRC_016_MND_07DDCCA966AE,HYBRID-3-WARM,-2049.884876556725,-2049.884876556725,-2049.884876556725,-2049.884876556725,REQ_63700F3BCE18,1,7380.0,0.9275151711038154,True,0.0,0.02269999822601676,0.4262000002199784,3243.4101999970153,0.01410000550094992,3244.300399994245,12,1.0,42,True,False,quantum_simulator,,0.0,-2049.884876556725,-2049.884876556725,classical_incumbent,not_better_than_incumbent,12,132.0,1024.0,0.189453125,1.0,,quav_hybrid_v1,circular_return,HYBRID-3-WARM,6
CIRC_016_MND_07DDCCA966AE,QUBO_CLASSICAL,-2049.884876556725,-2049.884876556725,-2049.884876556725,-2049.884876556725,REQ_63700F3BCE18,1,7380.0,0.9275151711038154,True,0.0,0.022299995180219412,0.3904000041075051,72.68509999266826,0.01959998917300254,73.50930001121014,12,1.0,42,True,False,classical_qubo,,0.0,-2049.884876556725,-2049.884876556725,classical_incumbent,not_better_than_incumbent,12,,,,1.0,,quav_hybrid_v1,circular_return,QUBO_CLASSICAL,6
CIRC_017_MND_46CD786BC585,HYBRID-3,-905.7952290728615,-905.7952290728615,-905.7952290728615,-905.7952290728615,REQ_07A752F2ACBB,1,3720.0,0.9434939364127861,True,0.0,0.02340000355616212,0.3189999988535419,2847.5245000008726,0.014899997040629387,2848.2519000099273,12,1.0,42,True,False,quantum_simulator,,0.0,-905.7952290728615,-905.7952290728615,classical_incumbent,not_better_than_incumbent,12,132.0,1024.0,0.1064453125,1.0,,quav_hybrid_v1,circular_return,HYBRID-3,6
CIRC_017_MND_46CD786BC585,HYBRID-3-WARM,-905.7952290728615,-568.599818511324,-905.7952290728615,-905.7952290728615,REQ_07A752F2ACBB,1,3720.0,0.9434939364127861,True,0.0,0.02610000956337899,0.4192000051261857,2974.4139999966137,0.015000012353993952,2975.250200004666,12,1.0,42,True,False,quantum_simulator,,0.0,-905.7952290728615,-568.599818511324,classical_incumbent,not_better_than_incumbent,12,132.0,1024.0,0.109375,1.0,,quav_hybrid_v1,circular_return,HYBRID-3-WARM,6
CIRC_017_MND_46CD786BC585,QUBO_CLASSICAL,-905.7952290728615,-905.7952290728615,-905.7952290728615,-905.7952290728615,REQ_07A752F2ACBB,1,3720.0,0.9434939364127861,True,0.0,0.023899992811493576,0.4034000012325123,65.42579999950249,0.014500008546747267,66.25350000103936,12,1.0,42,True,False,classical_qubo,,0.0,-905.7952290728615,-905.7952290728615,classical_incumbent,not_better_than_incumbent,12,,,,1.0,,quav_hybrid_v1,circular_return,QUBO_CLASSICAL,6
CIRC_018_MND_301551655568,HYBRID-3,-2028.9942970788293,-1631.3752465225211,-2028.9942970788293,-2028.9942970788293,"REQ_A8A796745767,REQ_D38611A582E9,REQ_6FDC199D6F5C,REQ_71B61A909F0D",4,12520.0,0.9570789538238811,True,0.0,0.022499996703118086,0.16060000052675605,3635.1636000035796,0.020899999071843922,3635.5447999958415,12,1.0,42,True,False,quantum_simulator,,0.0,-2028.9942970788293,-1631.3752465225211,classical_incumbent,not_better_than_incumbent,12,132.0,1024.0,0.373046875,1.0,,quav_hybrid_v1,circular_return,HYBRID-3,6
CIRC_018_MND_301551655568,HYBRID-3-WARM,-2028.9942970788293,-1708.4334583274574,-2028.9942970788293,-2028.9942970788293,"REQ_A8A796745767,REQ_D38611A582E9,REQ_6FDC199D6F5C,REQ_71B61A909F0D",4,12520.0,0.9570789538238811,True,0.0,0.04569999873638153,0.4301000008126721,3063.9475000061793,0.020899999071843922,3064.9228999973275,12,1.0,42,True,False,quantum_simulator,,0.0,-2028.9942970788293,-1708.4334583274574,classical_incumbent,not_better_than_incumbent,12,132.0,1024.0,0.421875,1.0,,quav_hybrid_v1,circular_return,HYBRID-3-WARM,6
CIRC_018_MND_301551655568,QUBO_CLASSICAL,-2028.9942970788293,-2028.9942970788293,-2028.9942970788293,-2028.9942970788293,"REQ_A8A796745767,REQ_D38611A582E9,REQ_6FDC199D6F5C,REQ_71B61A909F0D",4,12520.0,0.9570789538238811,True,0.0,0.10280001151841134,0.5157999985385686,62.8737000079127,0.020000006770715117,63.96939999831375,12,1.0,42,True,False,classical_qubo,,0.0,-2028.9942970788293,-2028.9942970788293,classical_incumbent,not_better_than_incumbent,12,,,,1.0,,quav_hybrid_v1,circular_return,QUBO_CLASSICAL,6
CIRC_019_MND_4427C76F4F6F,HYBRID-3,-2364.5086773255184,-1594.9461446930973,-2364.5086773255184,-2364.5086773255184,"REQ_8FDA4FF94875,REQ_A7B64C610CE5",2,8580.0,0.7869014200407821,True,0.0,0.017499987734481692,0.1714999962132424,3370.171799993841,0.016399993910454214,3370.5400999897392,12,1.0,42,True,False,quantum_simulator,,0.0,-2364.5086773255184,-1594.9461446930973,classical_incumbent,not_better_than_incumbent,12,132.0,1024.0,0.1982421875,1.0,,quav_hybrid_v1,circular_return,HYBRID-3,6
CIRC_019_MND_4427C76F4F6F,HYBRID-3-WARM,-2364.5086773255184,-2364.5086773255184,-2364.5086773255184,-2364.5086773255184,"REQ_8FDA4FF94875,REQ_A7B64C610CE5",2,8580.0,0.7869014200407821,True,0.0,0.027900008717551827,0.3831999929388985,2955.0451999966754,0.017999991541728377,2955.8567000058247,12,1.0,42,True,False,quantum_simulator,,0.0,-2364.5086773255184,-2364.5086773255184,classical_incumbent,not_better_than_incumbent,12,132.0,1024.0,0.1953125,1.0,,quav_hybrid_v1,circular_return,HYBRID-3-WARM,6
CIRC_019_MND_4427C76F4F6F,QUBO_CLASSICAL,-2364.5086773255184,-2364.5086773255184,-2364.5086773255184,-2364.5086773255184,"REQ_8FDA4FF94875,REQ_A7B64C610CE5",2,8580.0,0.7869014200407821,True,0.0,0.030800001695752144,0.4341000021668151,64.00550001126248,0.01720000000204891,64.89040001179092,12,1.0,42,True,False,classical_qubo,,0.0,-2364.5086773255184,-2364.5086773255184,classical_incumbent,not_better_than_incumbent,12,,,,1.0,,quav_hybrid_v1,circular_return,QUBO_CLASSICAL,6
CIRC_020_MND_AAFC9C0B8DA5,HYBRID-3,-1739.4933676175042,-1739.4933676175042,-1739.4933676175042,-1739.4933676175042,REQ_7134229E05FD,1,6710.0,0.908336754500178,True,0.0,0.01580000389367342,0.1672000071266666,3211.8366999930004,0.01589999010320753,3212.2004000120796,12,1.0,42,True,False,quantum_simulator,,0.0,-1739.4933676175042,-1739.4933676175042,classical_incumbent,not_better_than_incumbent,12,132.0,1024.0,0.1455078125,1.0,,quav_hybrid_v1,circular_return,HYBRID-3,6
CIRC_020_MND_AAFC9C0B8DA5,HYBRID-3-WARM,-1739.4933676175042,-1739.4933676175042,-1739.4933676175042,-1739.4933676175042,REQ_7134229E05FD,1,6710.0,0.908336754500178,True,0.0,0.027300004148855805,0.41870000131893903,2958.6349000019254,0.014000004739500582,2959.4856000039726,12,1.0,42,True,False,quantum_simulator,,0.0,-1739.4933676175042,-1739.4933676175042,classical_incumbent,not_better_than_incumbent,12,132.0,1024.0,0.099609375,1.0,,quav_hybrid_v1,circular_return,HYBRID-3-WARM,6
CIRC_020_MND_AAFC9C0B8DA5,QUBO_CLASSICAL,-1739.4933676175042,-1739.4933676175042,-1739.4933676175042,-1739.4933676175042,REQ_7134229E05FD,1,6710.0,0.908336754500178,True,0.0,0.02439999661874026,0.4099000070709735,62.32090000412427,0.016900012269616127,63.164699997287244,12,1.0,42,True,False,classical_qubo,,0.0,-1739.4933676175042,-1739.4933676175042,classical_incumbent,not_better_than_incumbent,12,,,,1.0,,quav_hybrid_v1,circular_return,QUBO_CLASSICAL,6
CIRC_021_MND_F0BDDB3CC08D,HYBRID-3,-1242.720306969792,-1133.3623789532626,-1242.720306969792,-1242.720306969792,REQ_D4F5A7A724B7,1,5050.0,0.8363345476830386,True,0.0,0.01479999627918005,0.1672000071266666,3174.756399996113,0.013299999409355223,3175.1004999969155,12,1.0,42,True,False,quantum_simulator,,0.0,-1242.720306969792,-1133.3623789532626,classical_incumbent,not_better_than_incumbent,12,132.0,1024.0,0.123046875,1.0,,quav_hybrid_v1,circular_return,HYBRID-3,6
CIRC_021_MND_F0BDDB3CC08D,HYBRID-3-WARM,-1242.720306969792,-1242.720306969792,-1242.720306969792,-1242.720306969792,REQ_D4F5A7A724B7,1,5050.0,0.8363345476830386,True,0.0,0.020499996026046574,0.3308000013930723,3657.981100011966,0.020399995264597237,3658.9455000066664,12,1.0,42,True,False,quantum_simulator,,0.0,-1242.720306969792,-1242.720306969792,classical_incumbent,not_better_than_incumbent,12,132.0,1024.0,0.1376953125,1.0,,quav_hybrid_v1,circular_return,HYBRID-3-WARM,6
CIRC_021_MND_F0BDDB3CC08D,QUBO_CLASSICAL,-1242.720306969792,-1242.720306969792,-1242.720306969792,-1242.720306969792,REQ_D4F5A7A724B7,1,5050.0,0.8363345476830386,True,0.0,0.02609999501146376,0.53039999329485,67.29289999930188,0.01479999627918005,68.31170000077691,12,1.0,42,True,False,classical_qubo,,0.0,-1242.720306969792,-1242.720306969792,classical_incumbent,not_better_than_incumbent,12,,,,1.0,,quav_hybrid_v1,circular_return,QUBO_CLASSICAL,6
CIRC_022_MND_4ADE384C6981,HYBRID-3,-1221.159009011505,-1141.177051800718,-1221.159009011505,-1427.3446576398399,REQ_1C9987829B1A,1,4960.0,0.7293117783596851,True,0.0,0.014999997802078724,0.16450000111944973,3696.3461999985157,0.01440000778529793,3696.693999998388,12,1.0,42,True,False,quantum_simulator,,0.0,-1221.159009011505,-1141.177051800718,classical_incumbent,not_better_than_incumbent,12,132.0,1024.0,0.1318359375,1.0,,quav_hybrid_v1,circular_return,HYBRID-3,6
CIRC_022_MND_4ADE384C6981,HYBRID-3-WARM,-1221.159009011505,-1427.3446576398399,-1427.3446576398399,-1427.3446576398399,"REQ_2928034AF9F2,REQ_97F3FA1CA06B",2,6090.0,0.8954654698005003,True,206.18564862833477,0.025899993488565087,0.3946999931940809,3200.514700001804,0.017099999240599573,3201.3329999899724,12,1.0,42,True,True,quantum_simulator,,206.18564862833477,-1221.159009011505,-1427.3446576398399,circular_hybrid,,12,132.0,1024.0,0.126953125,1.0,,quav_hybrid_v1,circular_return,HYBRID-3-WARM,6
CIRC_022_MND_4ADE384C6981,QUBO_CLASSICAL,-1221.159009011505,-1427.3446576398399,-1427.3446576398399,-1427.3446576398399,"REQ_2928034AF9F2,REQ_97F3FA1CA06B",2,6090.0,0.8954654698005003,True,206.18564862833477,0.05529999907594174,0.35870001011062413,69.28729999344796,0.016599995433352888,70.44110000424553,12,1.0,42,True,True,classical_qubo,,206.18564862833477,-1221.159009011505,-1427.3446576398399,circular_hybrid,,12,,,,1.0,,quav_hybrid_v1,circular_return,QUBO_CLASSICAL,6
CIRC_023_MND_954F0551D2D8,HYBRID-3,-336.9425656874953,-351.892292461662,-351.892292461662,-351.892292461662,REQ_781347A197AB,1,2270.0,0.6878235444556051,True,14.94972677416672,0.012799995602108538,0.16009999671950936,3118.8844999996945,0.011000010999850929,3119.214699996519,12,1.0,42,True,True,quantum_simulator,,14.94972677416672,-336.9425656874953,-351.892292461662,circular_hybrid,,12,132.0,1024.0,0.1064453125,1.0,,quav_hybrid_v1,circular_return,HYBRID-3,6
CIRC_023_MND_954F0551D2D8,HYBRID-3-WARM,-336.9425656874953,-351.892292461662,-351.892292461662,-351.892292461662,REQ_781347A197AB,1,2270.0,0.6878235444556051,True,14.94972677416672,0.017099999240599573,0.3065999917453155,3271.010500000557,0.012899996363557875,3271.6059000085806,12,1.0,42,True,True,quantum_simulator,,14.94972677416672,-336.9425656874953,-351.892292461662,circular_hybrid,,12,132.0,1024.0,0.10546875,1.0,,quav_hybrid_v1,circular_return,HYBRID-3-WARM,6
CIRC_023_MND_954F0551D2D8,QUBO_CLASSICAL,-336.9425656874953,-351.892292461662,-351.892292461662,-351.892292461662,REQ_781347A197AB,1,2270.0,0.6878235444556051,True,14.94972677416672,0.02169999061152339,0.3471000090939924,72.93969999591354,0.01819999306462705,73.7070000031963,12,1.0,42,True,True,classical_qubo,,14.94972677416672,-336.9425656874953,-351.892292461662,circular_hybrid,,12,,,,1.0,,quav_hybrid_v1,circular_return,QUBO_CLASSICAL,6
CIRC_024_MND_A59F6598A624,HYBRID-3,-2212.6395698632036,-1447.068722470371,-2212.6395698632036,-2212.6395698632036,REQ_3647B83D3716,1,7800.0,0.9120016113971674,True,0.0,0.035900011425837874,0.2859999949578196,3002.308600000106,0.012400007108226418,3002.927199995611,12,1.0,42,True,False,quantum_simulator,,0.0,-2212.6395698632036,-1447.068722470371,classical_incumbent,not_better_than_incumbent,12,132.0,1024.0,0.146484375,1.0,,quav_hybrid_v1,circular_return,HYBRID-3,6
CIRC_024_MND_A59F6598A624,HYBRID-3-WARM,-2212.6395698632036,-2212.6395698632036,-2212.6395698632036,-2212.6395698632036,REQ_3647B83D3716,1,7800.0,0.9120016113971674,True,0.0,0.02030000905506313,0.28500000189524144,3051.2995999888517,0.013199998647905886,3051.9675000105053,12,1.0,42,True,False,quantum_simulator,,0.0,-2212.6395698632036,-2212.6395698632036,classical_incumbent,not_better_than_incumbent,12,132.0,1024.0,0.1123046875,1.0,,quav_hybrid_v1,circular_return,HYBRID-3-WARM,6
CIRC_024_MND_A59F6598A624,QUBO_CLASSICAL,-2212.6395698632036,-2212.6395698632036,-2212.6395698632036,-2212.6395698632036,REQ_3647B83D3716,1,7800.0,0.9120016113971674,True,0.0,0.025899993488565087,0.4619999963324517,71.89330000255723,0.014000004739500582,72.89589999709278,12,1.0,42,True,False,classical_qubo,,0.0,-2212.6395698632036,-2212.6395698632036,classical_incumbent,not_better_than_incumbent,12,,,,1.0,,quav_hybrid_v1,circular_return,QUBO_CLASSICAL,6
