experiment,category,instance_id,algorithm,objective,feasible,distance_km,time_min,toll_inr,fuel_inr,empty_km,circular_score,classical_objective,improvement,total_ms,classical_ms,cost_snapshot_id,seed,q_quantum_invoked,q_quantum_contribution_used,q_final_route_source,variant,violations,tour,corridor_ms,qubo_build_ms,quantum_ms,decode_ms,postprocess_ms,n_qubo_vars,q_quantum_artifact_source,q_quantum_artifact_ids,q_quantum_contribution_score,q_classical_incumbent_objective,q_quantum_candidate_objective,q_rejection_reason,q_n_qubits,q_circuit_depth,q_shots,q_feasible_sampling_rate,q_coupling_density,q_skip_reason
quav_hybrid_v1,circular_vrp,INS_A2973E77E071,HYBRID-2,686.1913166666667,False,400.927,524.11,318.54,7377.08,24.467,0.0,686.1913166666667,0.0,2144.8839000076987,0.7410000107483938,CST_48011250D4FB,42,True,False,classical_incumbent,HYBRID-2,route_0_over_capacity;route_0_node_1_late;route_0_node_4_late,"0,5,7,8,3,1,2,4,6",2.0921999966958538,0.3031000087503344,2140.704300007201,0.04919999628327787,0.582600012421608,12.0,quantum_simulator,,0.0,686.1913166666667,686.1913166666667,candidate_infeasible_after_refinement,12.0,102.0,1024.0,0.0029296875,0.4696969696969697,
quav_hybrid_v1,circular_vrp,INS_1DE6A32B0E33,BEST_CLASSICAL,5353.370049999999,False,3205.646,4183.51,4787.9,58983.86,49.613,0.0,5353.370049999999,0.0,1.9941999926231802,1.8311999883735552,CST_48011250D4FB,42,False,False,classical_incumbent,,,,,,,,,,,,,,,,,,,,,
quav_hybrid_v1,circular_vrp,INS_1DE6A32B0E33,HYBRID-1,5353.370049999999,False,3205.646,4183.51,4787.9,58983.86,49.613,0.0,5353.370049999999,0.0,3049.087400009739,1.6680999979143962,CST_48011250D4FB,42,True,False,classical_incumbent,HYBRID-1,route_0_over_capacity;route_0_node_15_late;route_0_node_3_late;route_0_node_11_late;route_0_node_14_late;route_0_node_6_late;route_0_node_2_late;route_0_node_7_late;route_0_node_9_late;route_0_node_4_late;route_0_node_5_late;route_0_node_10_late;route_0_node_12_late;route_0_node_8_late,"0,13,15,3,1,11,14,6,2,7,9,4,5,10,12,8",7.584000006318092,0.13899999612476677,3039.5057999994606,0.000500003807246685,0.0,16.0,quantum_simulator,,0.0,5353.370049999999,,no_feasible_quantum_sample,16.0,78.0,1024.0,0.0,0.275,
quav_hybrid_v1,circular_vrp,INS_1DE6A32B0E33,HYBRID-2,5353.370049999999,False,3205.646,4183.51,4787.9,58983.86,49.613,0.0,5353.370049999999,0.0,2869.3091000022832,1.6897000023163855,CST_48011250D4FB,42,True,False,classical_incumbent,HYBRID-2,route_0_over_capacity;route_0_node_15_late;route_0_node_3_late;route_0_node_11_late;route_0_node_14_late;route_0_node_6_late;route_0_node_2_late;route_0_node_7_late;route_0_node_9_late;route_0_node_4_late;route_0_node_5_late;route_0_node_10_late;route_0_node_12_late;route_0_node_8_late,"0,13,15,3,1,11,14,6,2,7,9,4,5,10,12,8",8.891500008758157,0.17610000213608146,2858.2963999942876,0.0005999900167807937,0.0,16.0,quantum_simulator,,0.0,5353.370049999999,,no_feasible_quantum_sample,16.0,78.0,1024.0,0.0,0.275,
quav_hybrid_v1,circular_vrp,INS_F0961953030F,BEST_CLASSICAL,1048.1451571428572,False,620.778,809.74,494.79,11422.31,25.518,0.0,1048.1451571428572,0.0,1.673599996138364,1.5070999943418428,CST_48011250D4FB,42,False,False,classical_incumbent,,,,,,,,,,,,,,,,,,,,,
quav_hybrid_v1,circular_vrp,INS_F0961953030F,HYBRID-1,1048.1451571428572,False,620.778,809.74,494.79,11422.31,25.518,0.0,1048.1451571428572,0.0,3100.8026999916183,1.4207000058377162,CST_48011250D4FB,42,True,False,classical_incumbent,HYBRID-1,route_0_over_capacity;route_0_node_11_late;route_0_node_13_late;route_0_node_9_late;route_0_node_6_late;route_0_node_7_late;route_0_node_4_late;route_0_node_5_late,"0,10,11,12,13,8,2,3,1,9,6,7,4,5",4.286600000341423,0.15770000754855573,3094.7180000075605,0.000500003807246685,0.0,16.0,quantum_simulator,,0.0,1048.1451571428572,,no_feasible_quantum_sample,16.0,72.0,1024.0,0.0,0.275,
quav_hybrid_v1,circular_vrp,INS_F0961953030F,HYBRID-2,1048.1451571428572,False,620.778,809.74,494.79,11422.31,25.518,0.0,1048.1451571428572,0.0,3033.1411000079243,1.9917000026907772,CST_48011250D4FB,42,True,False,classical_incumbent,HYBRID-2,route_0_over_capacity;route_0_node_11_late;route_0_node_13_late;route_0_node_9_late;route_0_node_6_late;route_0_node_7_late;route_0_node_4_late;route_0_node_5_late,"0,10,11,12,13,8,2,3,1,9,6,7,4,5",3.6800999951083213,0.1562000106787309,3027.044999995269,0.000900006853044033,0.0,16.0,quantum_simulator,,0.0,1048.1451571428572,,no_feasible_quantum_sample,16.0,72.0,1024.0,0.0,0.275,
quav_hybrid_v1,time_windowed,INS_EFBF97638451,BEST_CLASSICAL,4268.2272,False,2567.276,3348.78,3797.43,47237.86,17.582,0.0,4268.2272,0.0,0.5510000046342611,0.39539999852422625,CST_48011250D4FB,42,False,False,classical_incumbent,,,,,,,,,,,,,,,,,,,,,
quav_hybrid_v1,time_windowed,INS_EFBF97638451,HYBRID-1,4268.2272,False,2567.276,3348.78,3797.43,47237.86,17.582,0.0,4268.2272,0.0,2069.0331000078004,0.3406000032555312,CST_48011250D4FB,42,True,False,classical_incumbent,HYBRID-1,route_0_over_capacity;route_0_node_7_late;route_0_node_10_late;route_0_node_1_late;route_0_node_9_late;route_0_node_8_late;route_0_node_6_late;route_0_node_3_late,"0,5,2,11,4,7,10,1,9,8,6,3",11.450300007709302,0.13519999629352242,2054.8119000013685,0.05610000516753644,2.0293999987188727,12.0,quantum_simulator,,0.0,4268.2272,4268.2272,candidate_infeasible_after_refinement,12.0,78.0,1024.0,0.00390625,0.42424242424242425,
quav_hybrid_v1,time_windowed,INS_EFBF97638451,HYBRID-2,4268.2272,False,2567.276,3348.78,3797.43,47237.86,17.582,0.0,4268.2272,0.0,1946.1567999969702,0.9908000065479428,CST_48011250D4FB,42,True,False,classical_incumbent,HYBRID-2,route_0_over_capacity;route_0_node_7_late;route_0_node_10_late;route_0_node_1_late;route_0_node_9_late;route_0_node_8_late;route_0_node_6_late;route_0_node_3_late,"0,5,2,11,4,7,10,1,9,8,6,3",35.13299999758601,0.3893999964930117,1907.5487999944016,0.042499988921917975,1.5749000012874603,12.0,quantum_simulator,,0.0,4268.2272,4268.2272,candidate_infeasible_after_refinement,12.0,78.0,1024.0,0.00390625,0.42424242424242425,
quav_hybrid_v1,time_windowed,INS_164CD5F5A0AD,BEST_CLASSICAL,2779.0019333333335,False,1663.642,2172.36,2218.26,30611.02,26.94,0.0,2779.0019333333335,0.0,0.6263999966904521,0.46779999684076756,CST_48011250D4FB,42,False,False,classical_incumbent,,,,,,,,,,,,,,,,,,,,,
quav_hybrid_v1,time_windowed,INS_164CD5F5A0AD,HYBRID-1,2779.0019333333335,False,1663.642,2172.36,2218.26,30611.02,26.94,0.0,2779.0019333333335,0.0,1.4100999978836626,0.38300000596791506,CST_48011250D4FB,42,False,False,classical_incumbent,HYBRID-1,route_0_over_capacity;route_0_node_3_late;route_0_node_8_late;route_0_node_4_late;route_0_node_2_late;route_0_node_5_late,"0,7,6,3,8,1,4,2,5",0.8903999987524003,0.0,0.0,0.0,0.0,,none,,0.0,2779.0019333333335,,,,,,,,"classical choice is confident (closest alternative is 35.0% worse, threshold 5%)"
quav_hybrid_v1,time_windowed,INS_164CD5F5A0AD,HYBRID-2,2779.0019333333335,False,1663.642,2172.36,2218.26,30611.02,26.94,0.0,2779.0019333333335,0.0,1.3336999982129782,0.39539999852422625,CST_48011250D4FB,42,False,False,classical_incumbent,HYBRID-2,route_0_over_capacity;route_0_node_3_late;route_0_node_8_late;route_0_node_4_late;route_0_node_2_late;route_0_node_5_late,"0,7,6,3,8,1,4,2,5",0.8013000042410567,0.0,0.0,0.0,0.0,,none,,0.0,2779.0019333333335,,,,,,,,"classical choice is confident (closest alternative is 35.0% worse, threshold 5%)"
quav_hybrid_v1,time_windowed,INS_8929546B2EAE,BEST_CLASSICAL,2123.38767,False,1275.594,1664.94,1187.47,23470.91,17.259,0.0,2123.38767,0.0,1.5457999979844317,1.3987999991513789,CST_48011250D4FB,42,False,False,classical_incumbent,,,,,,,,,,,,,,,,,,,,,
quav_hybrid_v1,time_windowed,INS_8929546B2EAE,HYBRID-1,2123.38767,False,1275.594,1664.94,1187.47,23470.91,17.259,0.0,2123.38767,0.0,2490.4838999937056,1.4558000111719593,CST_48011250D4FB,42,True,False,classical_incumbent,HYBRID-1,route_0_over_capacity;route_0_node_8_late;route_0_node_11_late;route_0_node_5_late;route_0_node_6_late;route_0_node_13_late;route_0_node_7_late;route_0_node_12_late;route_0_node_2_late;route_0_node_9_late;route_0_node_14_late,"0,3,1,4,8,11,5,10,6,13,7,12,2,9,14",5.377299996325746,0.14579998969566077,2483.303500004695,0.000400003045797348,0.0,16.0,quantum_simulator,,0.0,2123.38767,,no_feasible_quantum_sample,16.0,78.0,1024.0,0.0,0.2833333333333333,
quav_hybrid_v1,time_windowed,INS_8929546B2EAE,HYBRID-2,2123.38767,False,1275.594,1664.94,1187.47,23470.91,17.259,0.0,2123.38767,0.0,2546.509000007063,1.464699991629459,CST_48011250D4FB,42,True,False,classical_incumbent,HYBRID-2,route_0_over_capacity;route_0_node_8_late;route_0_node_11_late;route_0_node_5_late;route_0_node_6_late;route_0_node_13_late;route_0_node_7_late;route_0_node_12_late;route_0_node_2_late;route_0_node_9_late;route_0_node_14_late,"0,3,1,4,8,11,5,10,6,13,7,12,2,9,14",5.035399997723289,0.1525000116089359,2539.606400008779,0.000400003045797348,0.0,16.0,quantum_simulator,,0.0,2123.38767,,no_feasible_quantum_sample,16.0,78.0,1024.0,0.0,0.2833333333333333,
quav_hybrid_v1,time_windowed,INS_B4506D268A25,BEST_CLASSICAL,3585.6590181818183,False,2152.543,2807.84,3228.0,39606.8,21.5,0.0,3585.6590181818183,0.0,1.494500000262633,1.304099991102703,CST_48011250D4FB,42,False,False,classical_incumbent,,,,,,,,,,,,,,,,,,,,,
quav_hybrid_v1,time_windowed,INS_B4506D268A25,HYBRID-1,3585.6590181818183,False,2152.543,2807.84,3228.0,39606.8,21.5,0.0,3585.6590181818183,0.0,11.638299998594448,1.2680000072577968,CST_48011250D4FB,42,False,False,classical_incumbent,HYBRID-1,route_0_over_capacity;route_0_node_1_late;route_0_node_3_late;route_0_node_4_late;route_0_node_6_late;route_0_node_7_late,"0,8,9,2,5,10,1,3,4,6,7",10.166200008825399,0.0,0.0,0.0,0.0,,none,,0.0,3585.6590181818183,,,,,,,,"classical choice is confident (closest alternative is 9.1% worse, threshold 5%)"
quav_hybrid_v1,time_windowed,INS_B4506D268A25,HYBRID-2,3585.6590181818183,False,2152.543,2807.84,3228.0,39606.8,21.5,0.0,3585.6590181818183,0.0,5.377100009354763,0.6616000027861446,CST_48011250D4FB,42,False,False,classical_incumbent,HYBRID-2,route_0_over_capacity;route_0_node_1_late;route_0_node_3_late;route_0_node_4_late;route_0_node_6_late;route_0_node_7_late,"0,8,9,2,5,10,1,3,4,6,7",4.556400002911687,0.0,0.0,0.0,0.0,,none,,0.0,3585.6590181818183,,,,,,,,"classical choice is confident (closest alternative is 9.1% worse, threshold 5%)"
quav_hybrid_v1,time_windowed,INS_F65F16D1722B,BEST_CLASSICAL,4743.7132,False,2853.409,3721.86,4321.37,52502.7,18.9,0.0,4743.7132,0.0,1.0889999975915998,0.9418999979970977,CST_48011250D4FB,42,False,False,classical_incumbent,,,,,,,,,,,,,,,,,,,,,
quav_hybrid_v1,time_windowed,INS_F65F16D1722B,HYBRID-1,4743.7132,False,2853.409,3721.86,4321.37,52502.7,18.9,0.0,4743.7132,0.0,10.752999995020218,0.817699998151511,CST_48011250D4FB,42,False,False,classical_incumbent,HYBRID-1,route_0_over_capacity;route_0_node_5_late;route_0_node_9_late;route_0_node_3_late;route_0_node_8_late;route_0_node_2_late;route_0_node_11_late;route_0_node_10_late;route_0_node_7_late;route_0_node_6_late,"0,1,4,5,9,3,8,2,11,10,7,6",9.76460000674706,0.0,0.0,0.0,0.0,,none,,0.0,4743.7132,,,,,,,,"classical choice is confident (closest alternative is 20.2% worse, threshold 5%)"
quav_hybrid_v1,time_windowed,INS_F65F16D1722B,HYBRID-2,4743.7132,False,2853.409,3721.86,4321.37,52502.7,18.9,0.0,4743.7132,0.0,10.902699999860488,0.7029999978840351,CST_48011250D4FB,42,False,False,classical_incumbent,HYBRID-2,route_0_over_capacity;route_0_node_5_late;route_0_node_9_late;route_0_node_3_late;route_0_node_8_late;route_0_node_2_late;route_0_node_11_late;route_0_node_10_late;route_0_node_7_late;route_0_node_6_late,"0,1,4,5,9,3,8,2,11,10,7,6",10.06450000568293,0.0,0.0,0.0,0.0,,none,,0.0,4743.7132,,,,,,,,"classical choice is confident (closest alternative is 20.2% worse, threshold 5%)"
quav_hybrid_v1,time_windowed,INS_164C950581D4,BEST_CLASSICAL,272.0396,True,146.432,191.01,48.89,2694.34,32.164,0.0,272.0396,0.0,0.3867999912472442,0.23130000045057386,CST_48011250D4FB,42,False,False,classical_incumbent,,,,,,,,,,,,,,,,,,,,,
quav_hybrid_v1,time_windowed,INS_164C950581D4,HYBRID-1,272.0396,True,146.432,191.01,48.89,2694.34,32.164,0.0,272.0396,0.0,3.564300001016818,0.19380000594537705,CST_48011250D4FB,42,False,False,classical_incumbent,HYBRID-1,,"0,2,4,3,1,5",3.2092000037664548,0.0,0.0,0.0,0.0,,none,,0.0,272.0396,,,,,,,,"classical choice is confident (closest alternative is 14.8% worse, threshold 5%)"
quav_hybrid_v1,time_windowed,INS_164C950581D4,HYBRID-2,272.0396,True,146.432,191.01,48.89,2694.34,32.164,0.0,272.0396,0.0,3.612000000430271,0.24249999842140824,CST_48011250D4FB,42,False,False,classical_incumbent,HYBRID-2,,"0,2,4,3,1,5",3.2002000079955906,0.0,0.0,0.0,0.0,,none,,0.0,272.0396,,,,,,,,"classical choice is confident (closest alternative is 14.8% worse, threshold 5%)"
